game_id,Home_team,away_team,points_scored,passing_yards,rushing_yards,receiving_yards,touchdowns,receptions,fumbles_lost,expected_points,player_id
8562,DEN,PIT,42,49,17,135,0,6,2,99,54490
8563,CHI,IND,11,226,129,5,2,2,0,37,54490
8564,MIA,SEA,25,376,60,98,4,7,2,61,54490
8565,DAL,GB,12,481,17,48,3,8,2,58,54490
8566,PHI,HOU,42,187,133,84,2,1,0,46,54490
8567,NYG,WAS,29,468,152,197,1,8,0,93,54490
8568,IND,DET,41,205,141,86,3,3,2,79,54490
8569,MIA,BUF,10,157,10,158,3,4,2,60,54491
8570,HOU,BAL,43,46,127,45,3,7,0,90,54491
8571,ATL,NE,17,437,78,141,1,5,0,73,54491
8572,JAX,CIN,27,19,155,38,2,6,1,90,54491
8573,DET,CHI,30,426,68,9,4,2,2,45,54491
8574,DET,CAR,48,48,158,35,3,2,0,2,54491
8575,KC,HOU,45,265,118,35,4,1,1,44,54491
8576,SF,CIN,46,204,12,157,1,1,2,6,54491
8577,PIT,WAS,30,453,109,70,4,4,1,78,54492
8578,PIT,MIN,33,353,20,110,1,1,1,39,54492
8579,MIN,NO,21,128,81,21,1,2,1,63,54492
8580,CAR,BAL,34,227,68,101,0,0,1,16,54492
8581,ARI,TEN,16,82,112,23,4,5,2,60,54492
8582,DAL,CIN,37,401,113,161,3,4,0,79,54492
8583,HOU,NE,33,423,30,107,2,5,1,81,54492
8584,CIN,WAS,36,406,168,66,0,5,0,80,54492
8585,LA,KC,40,148,51,145,2,6,2,30,54493
8586,JAX,CIN,45,454,147,72,4,6,2,2,54493
8587,NO,NE,44,209,144,5,3,9,1,16,54493
8588,LV,SEA,13,449,91,155,4,1,0,41,54493
8589,IND,NO,18,216,187,94,2,0,0,75,54493
8590,NO,KC,34,184,53,141,1,0,2,31,54493
8591,SF,LA,13,365,128,65,4,2,0,3,54493
8592,TB,CIN,32,285,52,115,4,3,2,74,54493
8593,BUF,NYG,17,234,199,29,1,7,2,40,54494
8594,LA,LAC,28,355,100,100,4,3,1,94,54494
8595,DET,DEN,39,49,127,53,3,7,0,76,54494
8596,NYJ,ATL,28,485,163,141,2,3,2,24,54494
8597,WAS,LA,24,258,75,127,0,9,2,19,54494
8598,ATL,KC,19,453,190,169,3,5,1,97,54494
8599,PHI,BAL,20,406,103,130,4,9,0,16,54494
8600,TEN,KC,31,400,149,128,3,9,0,38,54494
8601,PIT,LV,26,332,148,38,0,0,2,61,54495
8602,LAC,BAL,35,288,133,121,1,4,1,48,54495
8603,CHI,MIA,38,248,24,143,0,1,2,99,54495
8604,CIN,HOU,42,158,65,54,2,9,2,14,54495
8605,DAL,TB,40,340,100,96,1,5,2,48,54495
8606,DEN,LV,23,18,121,108,2,9,2,41,54495
8607,IND,CAR,46,439,188,130,1,7,2,84,54495
8608,MIA,ARI,36,448,118,15,1,3,0,49,54495
8609,CLE,SF,37,198,8,27,2,6,1,58,54496
8610,MIN,TEN,19,390,192,115,2,7,2,6,54496
8611,TB,NE,14,343,72,198,3,4,2,3,54496
8612,IND,NYG,23,160,91,158,0,8,0,78,54496
8613,DET,NO,24,393,99,137,1,4,0,74,54496
8614,MIA,BAL,31,327,198,181,2,6,0,84,54496
8615,DAL,NYG,33,78,72,54,3,7,2,16,54496
8616,MIN,LA,34,200,133,34,4,3,2,19,54496
8617,KC,TB,18,224,91,78,2,7,1,41,54498
8618,SEA,NO,15,24,57,15,2,1,0,79,54498
8619,IND,LA,38,307,114,63,2,5,1,74,54498
8620,HOU,ATL,36,180,176,110,4,9,1,97,54498
8621,KC,SEA,33,364,68,136,0,4,2,25,54498
8622,SF,ARI,14,257,183,112,0,5,0,86,54498
8623,CHI,LA,18,413,117,172,1,9,1,87,54498
8624,MIN,CHI,24,72,64,88,3,3,0,93,54498
8625,TEN,DAL,38,169,64,114,4,1,1,96,54499
8626,LV,LA,21,196,195,29,4,3,2,72,54499
8627,DEN,HOU,12,291,149,87,3,2,0,52,54499
8628,CAR,TEN,43,297,41,47,2,8,1,3,54499
8629,BUF,TB,26,253,86,0,1,1,2,33,54499
8630,LV,DAL,15,193,145,177,2,6,0,99,54499
8631,NO,CIN,42,185,70,169,3,5,1,12,54499
8632,CLE,CHI,16,95,163,159,2,4,0,36,54499
8633,DET,KC,47,409,143,163,3,8,2,73,54500
8634,CLE,TEN,47,439,40,148,0,8,2,64,54500
8635,HOU,KC,10,452,13,150,1,4,1,26,54500
8636,ATL,BUF,45,46,13,99,3,4,2,60,54500
8637,ARI,LAC,10,87,60,165,0,5,1,13,54500
8638,NO,IND,30,64,171,93,1,2,2,73,54500
8639,DEN,CAR,35,422,32,97,1,3,0,56,54500
8640,TB,BAL,42,388,159,93,3,0,1,85,54500
8641,LV,CIN,27,482,152,21,1,1,0,62,54501
8642,NYJ,SF,44,90,115,178,2,2,1,19,54501
8643,PIT,NYG,15,5,178,199,4,1,1,64,54501
8644,WAS,DAL,11,319,40,110,0,9,0,64,54501
8645,DEN,PIT,35,235,60,79,1,4,1,96,54501
8646,ARI,PIT,35,422,81,98,2,2,2,3,54501
8647,BUF,GB,20,281,2,73,4,3,2,5,54501
8648,SEA,KC,13,286,105,0,4,7,1,22,54501
8649,KC,CHI,34,344,183,32,1,6,0,11,54502
8650,MIN,HOU,49,69,46,94,4,0,0,87,54502
8651,GB,SF,15,107,103,157,0,2,1,75,54502
8652,NYJ,CAR,38,296,151,138,0,0,1,95,54502
8653,PHI,SF,27,350,149,61,0,4,0,14,54502
8654,CAR,DAL,32,8,119,178,2,3,2,99,54502
8655,DEN,NYG,32,208,120,180,0,3,0,21,54502
8656,TB,LA,17,401,180,94,0,6,1,51,54502
8657,CLE,ATL,41,402,159,58,4,3,2,24,54503
8658,NYJ,DEN,13,210,90,83,3,6,1,61,54503
8659,SF,DET,33,450,136,147,4,9,1,93,54503
8660,ARI,CLE,25,70,183,77,4,8,0,19,54503
8661,PHI,NO,39,489,141,116,3,6,2,98,54503
8662,CIN,JAX,36,467,63,64,2,4,0,4,54503
8663,LV,CHI,23,490,84,117,2,0,1,81,54503
8664,JAX,BUF,12,180,151,93,4,1,0,38,54503
8665,MIA,NYJ,31,340,50,31,2,5,0,16,54504
8666,BAL,NYJ,35,350,125,69,2,5,1,15,54504
8667,DEN,LV,28,45,119,105,0,7,0,74,54504
8668,PHI,LAC,28,494,186,197,0,3,2,34,54504
8669,NO,PIT,39,335,28,63,4,8,1,79,54504
8670,MIN,TEN,40,182,43,90,3,6,0,11,54504
8671,NYG,LAC,38,346,127,59,4,9,2,73,54504
8672,SEA,NO,22,402,8,75,1,4,1,24,54504
8673,LA,LV,35,229,33,19,0,5,0,25,54505
8674,PHI,TB,17,313,47,157,3,4,1,47,54505
8675,CHI,SF,48,159,24,85,3,5,2,69,54505
8676,DET,NYG,44,197,147,51,0,0,1,48,54505
8677,DEN,ATL,10,391,21,82,1,5,0,84,54505
8678,MIN,LA,31,197,145,91,1,9,0,50,54505
8679,NYJ,BUF,35,119,63,17,1,9,1,37,54505
8680,NYG,LA,13,291,140,57,0,1,1,84,54505
8681,GB,NE,40,198,32,197,2,3,0,4,54508
8682,CHI,LV,44,239,20,111,3,5,1,64,54508
8683,NO,PIT,14,366,59,115,4,5,1,95,54508
8684,TEN,DET,40,138,110,26,3,0,2,22,54508
8685,TB,BUF,35,295,65,160,2,9,1,85,54508
8686,MIN,PHI,11,219,72,55,4,1,0,18,54508
8687,JAX,WAS,24,62,198,190,4,0,2,10,54508
8688,IND,NYJ,49,146,122,63,2,4,0,58,54508
8689,DEN,NE,39,237,123,5,4,8,0,73,54512
8690,JAX,LA,39,371,57,159,2,7,1,12,54512
8691,WAS,NO,21,247,1,61,2,3,0,63,54512
8692,ARI,IND,23,69,195,182,2,4,1,59,54512
8693,KC,SEA,21,413,40,72,0,7,0,81,54512
8694,WAS,CLE,28,217,100,160,3,5,2,0,54512
8695,PHI,DAL,24,47,76,37,1,3,0,83,54512
8696,CIN,BAL,27,167,177,185,1,2,2,66,54512
8697,BUF,MIN,42,4,52,128,0,1,0,1,54513
8698,SF,CHI,17,45,196,153,0,8,2,72,54513
8699,TEN,CAR,13,488,136,43,2,7,0,72,54513
8700,MIN,NE,15,74,98,92,3,2,1,69,54513
8701,NO,CHI,30,58,9,50,3,4,0,55,54513
8702,SF,LAC,25,333,85,164,2,3,1,80,54513
8703,KC,SF,31,390,126,48,3,6,0,80,54513
8704,NO,IND,30,217,164,102,0,2,1,61,54513
8705,NE,GB,16,87,112,19,2,3,1,18,54517
8706,PIT,SF,40,360,173,146,2,1,0,53,54517
8707,KC,CLE,34,451,194,143,3,8,1,99,54517
8708,WAS,PHI,45,441,14,153,0,6,1,53,54517
8709,LV,LAC,49,295,38,7,2,9,0,24,54517
8710,DAL,BUF,43,190,103,177,3,4,2,50,54517
8711,SF,TEN,30,432,29,65,3,3,1,31,54517
8712,KC,LA,14,59,131,55,4,4,1,66,54517
8713,TB,LAC,14,43,105,0,4,0,1,47,54518
8714,MIN,NO,26,217,115,92,1,7,2,26,54518
8715,NYJ,DAL,18,174,47,37,1,0,1,16,54518
8716,DAL,SEA,44,340,94,9,4,5,1,52,54518
8717,CHI,PIT,41,464,93,62,3,5,1,84,54518
8718,DET,JAX,43,438,42,66,3,7,1,38,54518
8719,PIT,CHI,47,160,106,14,3,2,0,13,54518
8720,CAR,PHI,26,137,138,38,4,5,1,58,54518
8721,TEN,DAL,18,219,40,27,3,9,2,23,54519
8722,TEN,PIT,42,384,178,109,2,2,0,55,54519
8723,LA,ARI,28,346,113,83,2,8,2,41,54519
8724,MIA,DET,22,89,100,187,1,2,2,9,54519
8725,SEA,NYJ,41,325,143,82,1,1,2,37,54519
8726,NO,MIN,15,309,97,10,1,2,1,15,54519
8727,ATL,TEN,37,295,13,18,0,4,2,85,54519
8728,BUF,CIN,42,113,99,52,3,0,1,20,54519
8729,PHI,TB,44,366,17,22,1,0,2,22,54521
8730,TEN,BUF,47,396,64,175,1,9,2,13,54521
8731,KC,BAL,37,494,41,68,2,0,2,23,54521
8732,HOU,LAC,38,498,64,23,4,1,2,1,54521
8733,TEN,NYG,40,499,28,172,0,3,1,58,54521
8734,MIN,CIN,14,355,133,79,1,9,0,38,54521
8735,PIT,MIN,13,23,151,91,1,1,0,44,54521
8736,TB,SF,46,126,50,35,2,0,0,30,54521
8737,LA,NO,33,176,18,50,4,9,1,58,54522
8738,LA,LAC,40,153,53,193,0,4,1,2,54522
8739,ARI,IND,28,298,23,64,1,1,0,40,54522
8740,PHI,DET,31,354,138,182,0,7,2,40,54522
8741,IND,DET,38,370,71,62,0,4,0,44,54522
8742,NO,BUF,12,499,24,194,1,2,0,25,54522
8743,NYG,NE,18,38,92,96,4,1,1,86,54522
8744,NYJ,MIA,12,398,73,4,4,9,2,48,54522
8745,TB,DAL,41,425,64,117,2,7,0,74,54524
8746,CIN,LA,25,105,58,25,3,3,2,4,54524
8747,CIN,IND,34,342,88,136,4,8,2,77,54524
8748,CIN,BAL,28,110,77,196,3,6,1,30,54524
8749,TB,BUF,31,98,5,140,4,9,0,0,54524
8750,CAR,SEA,38,347,15,73,3,4,2,42,54524
8751,CIN,DET,33,250,121,187,1,5,1,9,54524
8752,BAL,PHI,17,465,61,52,2,6,1,54,54524
8753,HOU,BAL,40,92,105,167,1,6,0,29,54526
8754,SF,TB,18,326,136,36,4,7,0,77,54526
8755,CAR,DET,29,267,27,184,0,8,2,3,54526
8756,NO,DAL,20,371,113,145,3,4,1,70,54526
8757,SEA,SF,39,211,112,110,2,9,0,3,54526
8758,CHI,SF,42,109,137,191,0,0,1,66,54526
8759,ATL,TEN,28,235,166,85,0,1,0,22,54526
8760,CHI,SEA,29,248,178,155,1,1,1,64,54526
8761,LV,DEN,17,118,120,158,2,0,1,4,54527
8762,PHI,DAL,24,311,168,15,3,3,2,64,54527
8763,NE,KC,33,91,0,196,1,0,2,78,54527
8764,TEN,NYJ,43,428,28,135,3,1,1,36,54527
8765,JAX,KC,16,299,71,118,1,3,0,51,54527
8766,ATL,SEA,26,489,92,42,2,0,1,53,54527
8767,CAR,SF,33,426,20,18,2,9,0,83,54527
8768,ATL,PHI,49,5,166,157,2,9,0,8,54527
8769,PIT,DEN,27,264,43,58,3,0,0,74,54528
8770,TEN,CLE,24,159,175,82,1,4,2,5,54528
8771,PIT,BAL,22,382,99,39,3,6,1,62,54528
8772,PIT,BAL,33,126,92,58,3,9,0,32,54528
8773,GB,NYG,26,486,127,140,4,8,1,97,54528
8774,NYG,KC,31,437,71,60,4,4,2,2,54528
8775,LAC,HOU,32,270,63,52,2,9,0,58,54528
8776,LAC,GB,49,400,141,37,4,1,2,71,54528
8777,CAR,TB,34,355,164,72,0,8,1,98,54530
8778,JAX,LA,43,152,82,156,0,9,2,48,54530
8779,JAX,LA,37,161,89,18,1,5,0,74,54530
8780,DEN,LAC,27,173,40,169,2,2,2,20,54530
8781,MIA,PIT,25,168,141,177,4,1,2,64,54530
8782,CLE,BAL,11,310,106,193,3,0,2,23,54530
8783,NYJ,NO,37,411,151,19,0,7,1,31,54530
8784,ARI,NYJ,41,86,7,18,4,5,2,96,54530
8785,PHI,DAL,33,462,133,57,2,1,1,42,54532
8786,NYJ,CHI,42,367,79,131,0,7,1,84,54532
8787,BAL,DAL,10,34,166,193,1,5,0,99,54532
8788,CAR,NYG,13,242,40,115,3,4,0,66,54532
8789,TEN,GB,47,158,165,120,4,2,1,71,54532
8790,TEN,LV,35,38,163,40,2,9,0,74,54532
8791,MIN,DAL,33,271,156,54,0,7,2,86,54532
8792,CLE,WAS,32,49,102,110,4,4,1,48,54532
8793,IND,DET,30,337,121,101,0,5,2,23,54533
8794,BUF,MIN,28,340,132,60,3,9,0,72,54533
8795,PHI,NYJ,40,146,52,93,2,1,0,27,54533
8796,DET,NYG,12,318,154,103,0,1,0,53,54533
8797,NE,TB,16,164,68,139,3,4,0,28,54533
8798,PHI,HOU,34,59,199,191,0,8,1,9,54533
8799,TEN,NO,12,464,93,173,0,2,0,13,54533
8800,PHI,CLE,27,133,31,84,3,9,0,42,54533
8801,ARI,TEN,10,347,22,149,3,5,0,66,54534
8802,CLE,CIN,41,485,25,41,0,4,0,99,54534
8803,DET,CHI,12,288,169,39,2,5,1,31,54534
8804,KC,IND,41,132,26,73,0,9,2,35,54534
8805,MIN,CIN,47,5,3,175,1,5,2,58,54534
8806,NE,CLE,26,181,11,171,3,2,1,91,54534
8807,CHI,BUF,11,24,4,142,2,1,0,25,54534
8808,CLE,NO,20,251,74,148,2,0,0,63,54534
8809,ARI,SF,45,205,7,13,1,8,0,72,54535
8810,MIA,SEA,36,159,20,194,4,8,1,13,54535
8811,ATL,TEN,27,236,59,141,0,7,2,60,54535
8812,MIN,TEN,35,111,148,0,0,6,2,51,54535
8813,DEN,CAR,32,446,46,161,0,4,1,69,54535
8814,ARI,DAL,10,113,61,156,2,3,1,48,54535
8815,NYG,TEN,17,11,125,160,3,4,2,75,54535
8816,NE,NYG,25,130,63,82,1,0,1,47,54535
8817,ATL,GB,39,114,42,38,0,3,1,30,54537
8818,SEA,SF,23,337,19,92,0,7,0,39,54537
8819,TEN,DEN,37,126,13,93,4,5,0,28,54537
8820,PHI,NO,28,373,149,8,1,7,1,67,54537
8821,BUF,MIN,38,385,126,51,4,0,0,89,54537
8822,HOU,CHI,18,21,12,125,3,0,1,50,54537
8823,NYJ,BUF,11,331,49,147,4,0,1,22,54537
8824,HOU,DEN,23,166,82,4,1,7,2,87,54537
8825,DET,NO,49,458,63,52,4,1,2,23,54538
8826,NYJ,CHI,49,357,185,72,2,3,0,23,54538
8827,JAX,PHI,46,383,197,198,4,4,2,57,54538
8828,JAX,CIN,33,190,118,79,0,5,2,19,54538
8829,NO,LV,19,481,62,137,0,1,0,65,54538
8830,NO,MIN,34,498,195,169,1,0,2,32,54538
8831,BUF,ATL,45,486,83,96,1,0,2,28,54538
8832,ATL,LAC,35,46,152,11,0,9,0,96,54538
8833,TB,NYG,27,24,73,177,1,8,1,89,54542
8834,LA,MIA,15,203,124,155,1,0,1,23,54542
8835,TB,PHI,44,427,71,114,0,7,1,47,54542
8836,NYG,ATL,43,15,17,88,0,6,1,6,54542
8837,NE,NO,46,140,46,14,0,2,0,62,54542
8838,HOU,LA,45,402,22,141,2,3,0,44,54542
8839,CAR,PIT,49,50,3,186,4,1,1,61,54542
8840,LV,SEA,47,399,70,46,4,8,0,9,54542
8841,HOU,DAL,12,126,30,130,1,0,2,28,54543
8842,JAX,CAR,49,393,37,81,4,2,2,53,54543
8843,DAL,PHI,30,283,29,62,3,7,0,24,54543
8844,CLE,PIT,10,327,7,196,3,7,2,67,54543
8845,IND,DAL,47,227,144,37,1,3,2,69,54543
8846,BAL,WAS,31,305,42,68,0,8,1,16,54543
8847,WAS,PHI,29,495,199,145,4,7,1,4,54543
8848,NYG,MIN,33,357,124,129,0,6,2,46,54543
8849,CAR,ATL,36,248,21,187,3,9,0,85,54548
8850,HOU,DEN,17,427,178,157,2,5,0,77,54548
8851,GB,MIA,12,437,124,79,2,2,1,32,54548
8852,TEN,TB,16,100,120,22,0,0,2,20,54548
8853,MIA,ARI,10,291,35,142,0,9,1,87,54548
8854,SF,ATL,34,39,148,52,2,8,0,52,54548
8855,CHI,JAX,33,318,124,34,2,2,2,57,54548
8856,PIT,GB,44,234,131,31,2,4,0,18,54548
8857,LA,GB,27,317,9,118,3,2,0,31,54549
8858,WAS,ATL,16,173,83,135,4,6,1,84,54549
8859,ARI,GB,46,259,23,86,0,1,1,85,54549
8860,JAX,WAS,40,11,188,156,2,7,1,12,54549
8861,JAX,GB,35,255,6,34,2,2,2,83,54549
8862,CLE,HOU,12,474,110,50,4,7,0,44,54549
8863,LV,DEN,41,13,79,129,2,2,1,87,54549
8864,JAX,NYJ,16,317,73,105,1,5,1,35,54549
8865,WAS,LV,46,166,27,1,2,8,1,53,54550
8866,SF,KC,14,268,19,55,3,5,1,66,54550
8867,DAL,IND,48,393,198,115,1,6,0,60,54550
8868,DET,DEN,37,219,1,62,2,5,0,16,54550
8869,DET,ARI,16,491,136,37,3,6,1,62,54550
8870,SEA,NO,24,429,154,7,1,4,2,38,54550
8871,IND,DEN,27,284,24,33,3,0,0,63,54550
8872,LV,NE,17,112,173,81,2,0,2,12,54550
8873,LA,CHI,28,312,46,177,1,5,2,86,54552
8874,BAL,LAC,48,294,140,30,0,5,2,14,54552
8875,CLE,WAS,41,385,138,30,0,3,2,16,54552
8876,TEN,BAL,21,254,79,171,0,4,2,96,54552
8877,TEN,SF,21,7,149,117,4,8,2,79,54552
8878,BUF,PHI,35,258,199,88,0,9,0,0,54552
8879,ATL,LV,45,62,43,127,1,2,2,57,54552
8880,NE,BUF,42,280,89,158,3,9,2,77,54552
8881,NYJ,IND,35,218,109,103,2,8,2,79,54555
8882,KC,TB,25,314,4,143,1,1,0,0,54555
8883,NE,DEN,43,449,169,52,1,9,1,53,54555
8884,HOU,BAL,35,357,90,179,4,1,1,89,54555
8885,PHI,CLE,45,115,140,33,3,3,2,72,54555
8886,JAX,DAL,45,496,183,197,3,6,1,39,54555
8887,WAS,BUF,29,91,109,181,2,0,1,85,54555
8888,JAX,DET,43,315,87,69,3,5,1,54,54555
8889,IND,SEA,28,194,71,199,0,1,2,1,54556
8890,CAR,LAC,22,148,49,176,0,9,2,35,54556
8891,CLE,CIN,48,416,70,182,2,7,0,36,54556
8892,BUF,PIT,39,197,192,199,2,7,2,94,54556
8893,DET,SF,43,85,148,188,3,5,2,19,54556
8894,KC,BAL,31,309,150,165,4,2,2,84,54556
8895,DAL,TEN,22,366,21,96,0,8,2,73,54556
8896,LA,GB,19,489,50,52,2,6,2,39,54556
8897,DAL,GB,28,413,16,22,1,4,2,42,54560
8898,BUF,IND,41,307,81,74,3,5,1,29,54560
8899,LA,JAX,47,77,124,96,3,2,1,83,54560
8900,TB,TEN,33,99,27,181,0,3,2,38,54560
8901,NO,BUF,28,390,44,50,0,6,2,16,54560
8902,PHI,NYG,25,62,66,43,4,7,1,22,54560
8903,GB,CIN,35,360,151,142,1,5,2,56,54560
8904,NE,JAX,14,85,61,54,3,0,0,70,54560
8905,LAC,NE,47,61,130,28,1,1,2,51,54561
8906,GB,NYG,21,104,27,196,4,4,1,64,54561
8907,SEA,CIN,25,260,72,78,3,7,2,77,54561
8908,NE,DET,31,367,81,18,2,0,0,9,54561
8909,CHI,ARI,10,470,63,8,4,5,1,57,54561
8910,SEA,DAL,19,6,136,36,1,4,2,30,54561
8911,DET,DEN,12,244,44,16,3,0,1,67,54561
8912,MIN,CAR,37,56,167,13,4,5,0,81,54561
8913,LV,LA,46,180,187,31,4,2,0,81,54564
8914,IND,BAL,15,291,69,166,0,2,2,7,54564
8915,TB,DET,47,206,140,41,2,5,2,73,54564
8916,BUF,CIN,44,57,143,19,4,4,2,92,54564
8917,CIN,MIA,16,154,108,24,4,8,1,33,54564
8918,ARI,NO,22,73,62,112,4,3,0,26,54564
8919,HOU,DAL,48,369,11,165,2,8,1,59,54564
8920,LAC,SEA,20,88,17,160,2,7,2,26,54564
8921,CLE,DET,38,271,80,110,0,3,1,93,54568
8922,TB,DAL,35,295,40,154,2,5,1,79,54568
8923,IND,GB,12,85,147,104,3,7,0,37,54568
8924,NE,MIA,25,455,92,106,2,8,2,0,54568
8925,SF,NE,25,203,73,11,2,8,2,12,54568
8926,ATL,MIN,47,342,128,73,1,1,1,18,54568
8927,HOU,NE,14,194,107,193,0,7,1,42,54568
8928,TEN,WAS,42,268,151,60,4,3,1,85,54568
8929,BUF,TEN,41,473,131,197,4,3,0,23,54571
8930,MIN,GB,30,427,126,89,4,5,1,77,54571
8931,LA,SF,32,454,79,45,0,9,1,21,54571
8932,IND,CHI,34,401,179,91,1,0,1,96,54571
8933,PIT,BAL,17,310,136,61,3,1,0,7,54571
8934,MIA,IND,34,393,162,92,1,0,0,7,54571
8935,BUF,CIN,43,288,159,61,4,5,2,11,54571
8936,LV,PHI,32,223,151,80,4,4,2,18,54571
8937,CIN,ARI,34,129,13,46,1,8,1,95,54572
8938,BUF,IND,36,8,98,28,3,7,1,8,54572
8939,ATL,MIN,11,242,48,14,3,0,2,16,54572
8940,TEN,BUF,41,182,123,25,4,8,2,73,54572
8941,NYJ,PIT,42,132,133,114,2,2,1,0,54572
8942,HOU,ARI,14,490,109,117,1,4,2,69,54572
8943,LV,CAR,31,328,188,105,3,4,0,67,54572
8944,BAL,GB,10,356,37,55,4,3,1,97,54572
8945,PHI,CHI,40,429,17,198,4,1,1,15,54573
8946,HOU,MIA,43,58,3,52,4,4,2,31,54573
8947,TB,HOU,45,238,48,158,2,9,0,40,54573
8948,BUF,PIT,26,266,124,115,4,5,1,17,54573
8949,ATL,NYJ,12,28,137,188,1,5,2,88,54573
8950,LV,BAL,27,337,30,69,1,0,1,62,54573
8951,NYJ,CHI,46,51,85,39,0,6,1,88,54573
8952,NYJ,BAL,21,75,49,174,2,7,1,67,54573
8953,KC,GB,10,457,92,95,2,7,1,88,54574
8954,LA,BUF,10,232,140,97,4,5,0,3,54574
8955,HOU,SEA,37,83,62,27,4,6,2,93,54574
8956,SF,ARI,18,171,25,25,4,1,0,18,54574
8957,ARI,CLE,47,440,164,127,0,8,2,18,54574
8958,ATL,GB,38,398,42,30,2,4,1,65,54574
8959,DAL,GB,12,201,25,183,4,9,2,93,54574
8960,BAL,NE,24,237,110,196,4,3,2,48,54574
8961,CAR,BUF,24,6,81,94,3,4,2,75,54576
8962,NE,ATL,12,212,97,55,3,5,0,9,54576
8963,CLE,HOU,41,168,4,94,3,9,1,9,54576
8964,TEN,CHI,48,143,30,150,1,9,1,33,54576
8965,PIT,ARI,40,375,28,167,1,3,2,64,54576
8966,IND,JAX,14,207,195,88,4,4,1,95,54576
8967,NO,LA,21,314,193,48,1,2,2,5,54576
8968,HOU,NYJ,43,348,92,195,0,1,0,26,54576
8969,ATL,WAS,30,166,72,34,0,8,0,42,54577
8970,LV,IND,39,475,168,105,1,7,1,54,54577
8971,HOU,CAR,14,414,182,91,1,7,0,61,54577
8972,HOU,LA,33,93,150,109,3,8,0,63,54577
8973,DET,SF,40,365,24,45,0,6,1,42,54577
8974,LA,DEN,36,226,72,45,1,4,2,74,54577
8975,WAS,SEA,19,357,142,24,4,9,2,69,54577
8976,HOU,BUF,31,256,168,162,3,0,0,17,54577
8977,NYG,TEN,10,281,130,116,2,6,2,1,54578
8978,NYJ,MIN,40,246,86,79,1,5,2,78,54578
8979,DEN,MIA,38,185,77,127,3,3,1,58,54578
8980,DET,PHI,47,223,105,163,4,4,1,98,54578
8981,GB,SEA,27,84,83,33,3,2,2,3,54578
8982,CAR,DEN,34,216,153,142,4,6,0,45,54578
8983,KC,DEN,23,293,151,185,0,3,1,90,54578
8984,LAC,PIT,21,315,87,179,3,7,2,50,54578
8985,JAX,LV,31,302,124,129,4,9,1,26,54582
8986,SEA,ATL,23,368,60,16,2,0,2,59,54582
8987,IND,PIT,18,474,190,63,0,4,1,74,54582
8988,JAX,TEN,18,402,129,78,1,2,1,83,54582
8989,NYG,NE,42,366,34,103,2,0,0,68,54582
8990,TB,MIA,20,309,156,161,3,7,1,95,54582
8991,NYG,NE,46,402,95,11,4,6,2,12,54582
8992,TB,NYJ,21,11,52,147,0,4,1,42,54582
8993,JAX,NE,48,121,19,153,1,6,2,36,54583
8994,DEN,IND,36,341,4,50,3,2,2,20,54583
8995,ARI,WAS,39,67,43,87,0,6,0,46,54583
8996,NYJ,CIN,47,224,52,14,3,4,0,9,54583
8997,PHI,ATL,40,305,126,196,0,8,0,12,54583
8998,SEA,GB,49,459,64,102,4,0,0,43,54583
8999,WAS,PHI,13,408,176,124,1,1,1,42,54583
9000,LV,NE,14,299,78,78,3,2,1,11,54583
9001,WAS,DET,23,157,55,182,2,6,2,64,54584
9002,KC,LA,20,165,39,116,4,4,2,16,54584
9003,NYG,GB,35,438,185,75,4,1,1,57,54584
9004,PIT,IND,23,433,193,56,3,2,0,96,54584
9005,PHI,LA,11,2,176,199,4,0,0,7,54584
9006,BUF,LA,18,252,93,121,0,9,0,43,54584
9007,NYJ,PHI,12,410,82,107,4,1,2,57,54584
9008,PHI,KC,36,170,28,178,2,5,2,86,54584
9009,CHI,PIT,18,77,106,37,0,8,0,98,54586
9010,CAR,NYJ,27,147,80,158,4,5,1,99,54586
9011,SEA,TEN,11,36,83,43,3,6,2,82,54586
9012,WAS,CHI,23,30,108,41,3,1,2,9,54586
9013,ARI,NE,20,220,40,99,4,9,0,53,54586
9014,KC,LV,30,26,70,138,4,7,0,33,54586
9015,MIN,ATL,23,88,3,31,1,4,1,97,54586
9016,CIN,NO,15,437,197,139,0,3,1,92,54586
9017,TB,NO,49,139,139,142,0,8,0,4,54594
9018,LA,BAL,38,423,182,125,3,9,1,41,54594
9019,PIT,BUF,36,63,187,17,2,9,2,8,54594
9020,PHI,HOU,12,433,80,199,2,0,1,54,54594
9021,CAR,PIT,26,257,114,177,3,1,2,18,54594
9022,CAR,NE,30,135,154,92,0,8,0,48,54594
9023,LA,NE,33,129,199,68,2,6,0,71,54594
9024,CAR,DEN,21,492,79,62,0,0,1,57,54594
9025,SEA,PIT,45,444,27,81,4,7,1,81,54596
9026,JAX,NYJ,25,458,97,120,0,8,1,87,54596
9027,SEA,BAL,49,254,26,92,1,6,0,99,54596
9028,NYJ,BAL,41,96,41,96,0,8,1,74,54596
9029,ARI,IND,14,16,31,75,1,4,2,45,54596
9030,IND,DEN,10,414,21,115,3,8,2,83,54596
9031,KC,MIA,36,96,81,162,1,6,0,91,54596
9032,NE,DEN,45,414,148,194,4,1,1,61,54596
9033,MIA,CLE,15,70,140,14,4,7,0,69,54597
9034,HOU,GB,13,436,190,12,3,3,2,25,54597
